name,latitude_deg,longitude_deg,iso_country
La Baule-Escoublac Airport,47.289398,-2.34639,France
Granville Airport,48.883099,-1.56417,France
Deauville Normandie airport,49.365237,0.154481,France
Lorient South Brittany (Bretagne Sud) Airport,47.760601,-3.44,France
La Roche-sur-Yon Les Ajoncs Airport,46.7019,-1.37863,France
Landivisiau Air Base,48.5303,-4.15164,France
Caen Carpiquet airport,49.17678,-0.454883,France
Lanvéoc-Poulmic Air Base,48.2817,-4.44502,France
Le Mans-Arnage Airport,47.948604,0.201702,France
Rennes-Saint-Jacques Airport,48.0695,-1.73479,France
Lannion Airport,48.754398,-3.47166,France
Quimper-Cornouaille Airport,47.973031,-4.169655,France
Nantes Atlantique Airport,47.153198,-1.61073,France
Saint-Brieuc-Armor Airport,48.538628,-2.853518,France
Morlaix-Ploujean Airport,48.6031990051,-3.81577992439,France
Vannes-Meucon Airport,47.723301,-2.71856,France
Saint-Nazaire-Montoir Airport,47.31142,-2.152634,France
EuroAirport Basel–Mulhouse–Freiburg,47.60068,7.521117,France
Dijon Longvic airport,47.268902,5.09,France
Épinal Mirecourt Airport,48.325001,6.06998,France
Saint-Dizier – Robinson Air Base,48.636002,4.89942,France
Brive Souillac airport,45.039722,1.485556,France
Montbéliard-Courcelles Airfield,47.487,6.79054,France
Nancy-Essey Airport,48.692101,6.23046,France
Nancy-Ochey (BA 133) Air Base,48.583099,5.955,France
Strasbourg Airport,48.53829956054688,7.628230094909668,France
Luxeuil-Saint-Sauveur (BA 116) Air Base,47.787747,6.353419,France
Toulon-Hyères Airport,43.097301,6.14603,France
Nîmes-Arles-Camargue Airport,43.757401,4.41635,France
St Pierre Airport,46.76290130615234,-56.173099517822266,
Ambérieu Air Base (BA 278),45.987301,5.32844,France
Andravida Air Base,37.9207,21.292601,Greece
Alexandroupoli Democritus Airport,40.8559,25.956301,Greece
Athens Eleftherios Venizelos International Airport,37.936401,23.9445,Greece
Nea Anchialos National Airport,39.219601,22.7943,Greece
Elefsis Air Base,38.063801,23.556,Greece
Chios Island National Airport,38.34320068359375,26.140600204467773,Greece
Ioannina King Pyrrhus National Airport,39.6964,20.8225,Greece
Heraklion International Nikos Kazantzakis Airport,35.339699,25.1803,Greece
Kefallinia Airport,38.12009811401367,20.5004997253418,Greece
Kalamata Airport,37.06829833984375,22.02549934387207,Greece
Kos Airport,36.794523,27.09115,Greece
Karpathos Airport,35.421398,27.146,Greece
Corfu Ioannis Kapodistrias International Airport,39.602024,19.912038,Greece
Kavala Alexander the Great International Airport,40.9133,24.6192,Greece
Kozani National Airport Filippos,40.286098,21.840799,Greece
Mykonos Island National Airport,37.435101,25.348101,Greece
Mytilene International Airport,39.057272,26.598887,Greece
Aktion National Airport,38.925499,20.765301,Greece
Diagoras Airport,36.405399,28.086201,Greece
Patras Araxos Agamemnon Airport,38.1511,21.4256,Greece
Chania International Airport,35.5317,24.1497,Greece
Skiathos Island National Airport,39.177101,23.5037,Greece
Samos Airport,37.689999,26.911699,Greece
Santorini Airport,36.399200439453125,25.47929954528809,Greece
Sitia Airport,35.21609878540039,26.101299285888672,Greece
Tanagra Air Base,38.339802,23.565001,Greece
Thessaloniki Macedonia International Airport,40.51928,22.970009,Greece
Zakynthos International Airport Dionysios Solomos,37.7509,20.8843,Greece
Budapest Liszt Ferenc International Airport,47.43018,19.262393,Hungary
Debrecen International Airport,47.488899,21.615299,Hungary
Kecskemét Air Base,46.9175,19.749201,Hungary
Pécs-Pogány Airport,45.988891,18.242044,Hungary
Győr-Pér International Airport,47.628436,17.804718,Hungary
Hévíz–Balaton Airport,46.686391,17.159084,Hungary
Szolnok Air Base,47.122897,20.2355,Hungary
Taszár Air Base,46.393101,17.9175,Hungary
Tököl Airport,47.345299,18.980801,Hungary
Amendola Air Base,41.538443,15.717181,Italy
Crotone Sant'Anna Pythagoras Airport,38.9972,17.0802,Italy
Bari Karol Wojtyła International Airport,41.138901,16.760599,Italy
Foggia Gino Lisa Airport,41.433596,15.534566,Italy
Taranto-Grottaglie Marcello Arlotta Airport,40.517502,17.4032,Italy
Lecce Galatina Air Base / Galatina Fortunato Cesari Airport,40.239201,18.133301,Italy
Abruzzo Airport,42.431702,14.1811,Italy
Brindisi Airport,40.6576,17.947001,Italy
Gioia del Colle Antonio Ramirez Air Base,40.767799,16.9333,Italy
Lamezia Terme Sant'Eufemia International Airport,38.905197,16.243762,Italy
Comiso Airport,36.99583,14.60889,Italy
Catania-Fontanarossa Airport,37.466801,15.0664,Italy
Lampedusa Airport,35.497898,12.6181,Italy
Pantelleria Airport,36.816502,11.9689,Italy
Falcone–Borsellino Airport,38.175999,13.091,Italy
Palermo-Boccadifalco Airport,38.110802,13.3133,Italy
Reggio Calabria Airport,38.071201,15.6516,Italy
Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,Italy
Sigonella Navy Air Base,37.401699,14.9224,Italy
Trento-Mattarello Airport,46.0214,11.1242,Italy
Alghero-Fertilia Airport,40.632099,8.29077,Italy
Decimomannu Air Base,39.354198,8.97248,Italy
Cagliari Elmas Airport,39.251499,9.05428,Italy
Olbia Costa Smeralda Airport,40.898701,9.51763,Italy
Tortolì Airport,39.9188,9.68298,Italy
Biella-Cerrione Airfield,45.4953,8.10278,Italy
Varese-Venegono Airport,45.742199,8.888233,Italy
Torino-Aeritalia Airport,45.086399,7.60337,Italy
Milan Malpensa International Airport,45.6306,8.72811,Italy
Milan Bergamo Airport / Antonio Locatelli Air Base,45.670725,9.709223,Italy
Turin Airport,45.200802,7.64963,Italy
Riviera Villanova d'Albenga International Airport,44.050598,8.12743,Italy
Genoa Cristoforo Colombo Airport,44.412039,8.840732,Italy
Milano Linate Airport,45.445099,9.27674,Italy
Cameri Air Base [MIL],45.529598,8.66922,Italy
Parma Airport,44.826351,10.29705,Italy
Novi Ligure Eugenio Mossi Airfield,44.779999,8.78639,Italy
Piacenza San Damiano Air Base,44.913102,9.723322,Italy
Aosta Corrado Gex Airport,45.738552,7.3683,Italy
Cuneo International Airport,44.547001,7.62322,Italy
Aviano Air Base,46.031898,12.596503,Italy
Bolzano Airport,46.460201,11.3264,Italy
Cervia Air Base,44.224201,12.3072,Italy
Bologna Guglielmo Marconi Airport,44.5354,11.2887,Italy
Treviso Antonio Canova Airport,45.648399,12.1944,Italy
Udine-Rivolto Air Base,45.978699,13.0493,Italy
Forlì Luigi Ridolfi Airport,44.194801,12.0701,Italy
Ghedi Air Base,45.432551,10.268612,Italy
Brescia Gabriele d'Annunzio Airport,45.428902,10.3306,Italy
Trieste–Friuli Venezia Giulia Airport,45.827499,13.4722,Italy
Federico Fellini International Airport,44.020302,12.6117,Italy
Istrana Air Base,45.684358,12.087107,Italy
Padova Gino Allegri Airfield,45.395316,11.847124,Italy
Verona Villafranca Valerio Catullo Airport,45.394955,10.887303,Italy
Marche Airport,43.616299,13.3623,Italy
Venice Marco Polo Airport,45.505299,12.3519,Italy
Siena-Ampugnano Airport,43.256302,11.255,Italy
Sarzana-Luni Air Base,44.088001,9.98795,Italy
Ciampino–G. B. Pastine International Airport,41.7994,12.5949,Italy
Pratica Di Mare Air Base,41.654499,12.4452,Italy
Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,Italy
Guidonia Air Base,41.990299,12.7408,Italy
Salerno Costa d'Amalfi Airport,40.620399,14.9113,Italy
Marina di Campo Airport,42.760871,10.239811,Italy
Latina Air Base,41.5424,12.909,Italy
Grazzanise Air Base,41.060799,14.0819,Italy
Naples International Airport,40.886002,14.2908,Italy
Pisa International Airport,43.683899,10.3927,Italy
"Florence Airport, Peretola",43.808558,11.202822,Italy
Grosseto Corrado Baccarini Air Base / Grosseto Airport,42.759701,11.0719,Italy
Rome Urbe Airport,41.952096,12.502231,Italy
Viterbo Airport,42.430199,12.0642,Italy
Perugia San Francesco d'Assisi – Umbria International Airport,43.095901,12.5132,Italy
Cerklje ob Krki Air Base,45.900002,15.5302,Slovenia
Ljubljana Jože Pučnik Airport,46.223701,14.4576,Slovenia
Maribor Edvard Rusjan Airport,46.4799,15.6861,Slovenia
Portorož Airport,45.47201,13.615951,Slovenia
Čáslav Air Base,49.939701,15.3818,Czech Republic
Prague–Kbely Air Base,50.121399,14.5436,Czech Republic
Kunovice Airport,49.0294,17.439699,Czech Republic
Karlovy Vary Airport,50.202999,12.915,Czech Republic
Plzeň-Líně Airport,49.675201,13.2746,Czech Republic
Ostrava Leos Janáček Airport,49.696301,18.111099,Czech Republic
Náměšť Air Base,49.166272,16.123981,Czech Republic
Pardubice Airport,50.01340103149414,15.73859977722168,Czech Republic
Přerov Air Base,49.4258,17.404699,Czech Republic
Václav Havel Airport Prague,50.100874,14.259911,Czech Republic
Brno-Tuřany Airport,49.15129852294922,16.694400787353516,Czech Republic
Vodochody Airport,50.216599,14.3958,Czech Republic
Ben Gurion International Airport,32.011398,34.8867,Israel
Tel Nof Air Base,31.8395,34.8218,Israel
Ramon International Airport,29.727009,35.014116,Israel
Haifa International Airport,32.80939865112305,35.04309844970703,Israel
Rosh Pina Airport,32.980999,35.571899,Israel
Bar Yehuda Airfield,31.328199,35.388599,Israel
Nevatim Air Base,31.2082996368,35.012298584,Israel
Ramat David Air Base,32.6651,35.179501,Israel
Ramon Air Base,30.7761,34.666698,Israel
Malta International Airport,35.857498,14.4775,Malta
Wiener Neustadt East Airport,47.8433,16.260099,Austria
Graz Airport,46.9911,15.4396,Austria
Innsbruck Airport,47.260201,11.344,Austria
Klagenfurt Airport,46.642502,14.3377,Austria
Linz-Hörsching Airport / Vogler Air Base,48.2332,14.1875,Austria
Salzburg Airport,47.793301,13.0043,Austria
Vienna International Airport,48.110298,16.5697,Austria
Wiener Neustadt West Airport,47.836933,16.221838,Austria
Hinterstoisser Air Base,47.202801,14.7442,Austria
Alverca Air Base,38.883301,-9.0301,Portugal
Santa Maria Airport,36.97140121459961,-25.17060089111328,Portugal
Bragança Airport,41.8578,-6.70713,Portugal
Beja Airport / Airbase,38.078899,-7.9324,Portugal
Braga Municipal Aerodrome,41.587,-8.445189,Portugal
Aerodromo de Castelo Branco,39.844528,-7.439875,Portugal
Aerodromo Municipal de Coimbra,40.158758,-8.470815,Portugal
Cascais Airport,38.724998,-9.35523,Portugal
Évora Airfield,38.533501,-7.88964,Portugal
Flores Airport,39.455299377441406,-31.13139915466309,Portugal
Faro Airport,37.0144004822,-7.96590995789,Portugal
Graciosa Airport,39.09220123291016,-28.029800415039062,Portugal
Horta Airport,38.519901275634766,-28.71590042114257,Portugal
Lajes Airport,38.761799,-27.090799,Portugal
Madeira International Airport Cristiano Ronaldo,32.697899,-16.7745,Portugal
Monte Real Air Base,39.828335,-8.8875,Portugal
Montijo Air Base,38.70929,-9.03368,Portugal
Ovar Air Base,40.915901,-8.64592,Portugal
João Paulo II Airport,37.7411994934,-25.6979007721,Portugal
Pico Airport,38.554298,-28.441299,Portugal
Portimão Airport,37.1493,-8.58396,Portugal
Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,Portugal
Porto Santo Airport,33.0733985901,-16.3500003815,Portugal
Lisbon Humberto Delgado Airport,38.7813,-9.13592,Portugal
São Jorge Airport,38.665501,-28.1758,Portugal
Aeródromo Municipal de Ponte de Sor,39.211545,-8.057787,Portugal
Sintra Air Base,38.8311,-9.33955,Portugal
Tancos Airbase,39.475101,-8.36458,Portugal
Vilar de Luz Airfield,41.27729,-8.516209,Portugal
Vila Real Airport,41.2743,-7.72047,Portugal
Aerodromo Goncalves Lobato (Viseu Airport),40.725498,-7.88899,Portugal
Banja Luka International Airport,44.941399,17.297501,Bosnia Herzegovina
Mostar International Airport,43.282901763916016,17.84589958190918,Bosnia Herzegovina
Sarajevo International Airport,43.8246,18.331499,Bosnia Herzegovina
Tuzla International Airport,44.458698,18.7248,Bosnia Herzegovina
Feteşti Borcea Air Base,44.3923,27.7267,Romania
Boboc Air Base,45.2164,26.9786,Romania
Arad International Airport,46.176601,21.261999,Romania
Bacău George Enescu International  Airport,46.5219,26.910299,Romania
Maramureș International Airport,47.658444,23.464445,Romania
Bucharest Băneasa Aurel Vlaicu International Airport,44.503201,26.1021,Romania
Brașov-Ghimbav International Airport,45.70558,25.522871,Romania
Mihail Kogălniceanu International Airport,44.362202,28.4883,Romania
Cluj Avram Iancu International Airport,46.787425,23.684292,Romania
Caransebeş Airport,45.420142,22.252507,Romania
Câmpia Turzii Air Base,46.5023,23.8859,Romania
Craiova International Airport,44.3181,23.888599,Romania
Iaşi Airport,47.180278,27.620833,Romania
Oradea International Airport,47.025299072265625,21.90250015258789,Romania
Bucharest Henri Coandă International Airport,44.572127,26.103396,Romania
Sibiu International Airport,45.785841,24.086666,Romania
Satu Mare International Airport,47.7033,22.8857,Romania
Suceava Stefan cel Mare Airport,47.6875,26.35409927368164,Romania
Tulcea Danube Delta Airport,45.0625,28.7143,Romania
Târgu Mureş Transilvania International Airport,46.467701,24.4125,Romania
Timişoara Traian Vuia Airport,45.809898,21.3379,Romania
Les Eplatures Airport,47.0839004517,6.792840003970001,Switzerland
Geneva Cointrin International Airport,46.238098,6.10895,Switzerland
Sion Airport,46.219166,7.326944,Switzerland
Alpnach Air Base,46.943901,8.28417,Switzerland
Dübendorf Air Base,47.398602,8.64823,Switzerland
Emmen Air Base,47.092444,8.305184,Switzerland
Payerne Air Base,46.8432,6.91506,Switzerland
Lugano Airport,46.004299,8.91058,Switzerland
Bern Airport,46.912868,7.498512,Switzerland
Grenchen Airfield,47.181599,7.41719,Switzerland
Zürich Airport,47.458056,8.548056,Switzerland
Sankt Gallen Altenrhein Airport,47.485001,9.56077,Switzerland
Samedan Airport,46.5341,9.88411,Switzerland
Jonava Air Base,55.009998,24.3633,Lithuania
Esenboğa International Airport,40.128101,32.995098,Turkey
Etimesgut Air Base,39.949798584,32.6885986328,Turkey
Akıncı Air Base,40.0788993835,32.5656013489,Turkey
Adana Şakirpaşa Airport,36.982201,35.280399,Turkey
İncirlik Air Base,37.002102,35.4259,Turkey
Afyon Air Base,38.726398,30.601101,Turkey
Antalya International Airport,36.898701,30.800501,Turkey
Gaziantep International Airport,36.947201,37.478699,Turkey
Kastamonu Airport,41.314201,33.795799,Turkey
Konya Airport,37.979,32.561901,Turkey
Zonguldak Çaycuma Airport,41.506401,32.0886,Turkey
Malatya Erhaç Airport,38.4352989197,38.0909996033,Turkey
Kayseri Erkilet Airport,38.770401001,35.4953994751,Turkey
Sivrihisar Airport,39.45149993896485,31.36529922485352,Turkey
Tokat Airport,40.32472,36.39056,Turkey
Çardak Airport,37.7855987549,29.7012996674,Turkey
İstanbul Atatürk Airport,40.971913,28.823714,Turkey
Balıkesir Airport,39.619301,27.926001,Turkey
Bandırma Airport,40.318001,27.977699,Turkey
Çanakkale Airport,40.1376991272,26.4267997742,Turkey
Eskişehir Air Base,39.7841,30.5821,Turkey
Adnan Menderes International Airport,38.2924,27.157,Turkey
Çiğli Airbase,38.513,27.010099,Turkey
Uşak Airport,38.681499,29.471701,Turkey
Cengiz Topel Airport,40.735001,30.0833,Turkey
Bursa Yenişehir Airport,40.255199,29.562599,Turkey
Dalaman International Airport,36.7131004333,28.7924995422,Turkey
Akhisar Airport / Akhisar Air Base,38.808899,27.8339,Turkey
Tekirdağ Çorlu Airport,41.13819885253906,27.91909980773925,Turkey
İstanbul Samandıra Army Air Base,40.993,29.216499,Turkey
Anadolu Airport,39.809898,30.5194,Turkey
Elazığ Airport,38.597974,39.28348,Turkey
Ordu–Giresun Airport,40.966872,38.085995,Turkey
Diyarbakır Airport,37.893902,40.201,Turkey
Erzincan Airport,39.7102012634,39.5270004272,Turkey
Erzurum International Airport,39.956501,41.1702,Turkey
Kars Airport,40.562198638916016,43.1150016784668,Turkey
Trabzon International Airport,40.995098,39.7897,Turkey
Van Ferit Melen Airport,38.46820068359375,43.332298278808594,Turkey
Batman Airport,37.9290008545,41.1166000366,Turkey
Muş Airport,38.74779891967773,41.66120147705078,Turkey
Siirt Airport,37.97890090942383,41.84040069580078,Turkey
Sinop Airport,42.018313,35.071774,Turkey
Kahramanmaraş Airport,37.5388259888,36.9535217285,Turkey
Ağrı Airport,39.655642,43.025742,Turkey
Adıyaman Airport,37.7314,38.468899,Turkey
Mardin Airport,37.2233009338,40.6316986084,Turkey
Şanlıurfa GAP Airport,37.445663,38.895592,Turkey
Iğdır Airport,39.976627,43.876648,Turkey
Şırnak Şerafettin Elçi Airport,37.3647,42.0582,Turkey
Hakkari Yüksekova Airport,37.5497,44.2381,Turkey
Hatay Airport,36.362778,36.282223,Turkey
Çukurova International Airport,36.890908,35.070522,Turkey
Süleyman Demirel International Airport,37.8554,30.368401,Turkey
Balıkesir Koca Seyit Airport,39.5546,27.0138,Turkey
Milas Bodrum International Airport,37.250599,27.664301,Turkey
Gazipaşa-Alanya Airport,36.299217,32.300598,Turkey
Samsun-Çarşamba Airport,41.253988,36.567546,Turkey
Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,Turkey
İstanbul Airport,41.261297,28.741951,Turkey
Rize–Artvin Airport,41.179766,40.848802,Turkey
Bălți International Airport,47.837666,27.781108,Moldova
Mărculești Air Base,47.862701,28.212799,Moldova
Cahul International Airport,45.8438,28.2637,Moldova
Chişinău International Airport,46.9277,28.931,Moldova
Tiraspol Airport,46.868099,29.590599,Moldova
Ohrid St. Paul the Apostle Airport,41.18,20.7423,Macedonia
Skopje International Airport,41.958087,21.622581,Macedonia
Gibraltar Airport,36.151199,-5.34966,
Brak Airport,27.653,14.272,Libya
Belgrade Nikola Tesla Airport,44.818401,20.309099,Serbia
Batajnica Air Base,44.935299,20.2575,Serbia
Morava Airport,43.817519,20.586662,Serbia
Niš Constantine the Great Airport,43.337009,21.85451,Serbia
Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,Montenegro
Tivat Airport,42.40470123291016,18.72330093383789,Montenegro
Ponikve Airport,43.898899,19.697701,Serbia
Langzhong Gucheng Airport,31.50191,106.034417,China
M. R. Štefánik Airport,48.1702,17.2127,Slovakia
Košice International Airport,48.663101,21.2411,Slovakia
Malacky/Kuchyňa Air Base,48.402,17.118401,Slovakia
Piešťany Airport,48.62519836425781,17.828399658203125,Slovakia
Sliač Airport,48.63779830932617,19.13409996032715,Slovakia
Poprad-Tatry Airport,49.073601,20.2411,Slovakia
Žilina-Dolný Hričov Airport,49.233292,18.613386,Slovakia
Mahbes Airbase,27.726982,-9.237865,
JAGS McCartney International Airport,21.4445,-71.142303,
North Caicos Airport,21.916094,-71.942954,
Providenciales International Airport,21.773697,-72.268321,
South Caicos Airport,21.515699,-71.528503,
Maria Montez International Airport,18.25149917602539,-71.12039947509766,Dominican Republic
Cabo Rojo Airport,17.929000854492188,-71.6447982788086,Dominican Republic
Samaná El Catey International Airport,19.269259,-69.737405,Dominican Republic
La Isabela International Airport,18.57250022888184,-69.98560333251953,Dominican Republic
Casa De Campo International Airport,18.452222,-68.911111,Dominican Republic
Punta Cana International Airport,18.5674,-68.363403,Dominican Republic
Gregorio Luperon International Airport,19.7579,-70.57,Dominican Republic
Las Américas International Airport,18.42970085144,-69.668899536133,Dominican Republic
San Isidro Air Base,18.503700256347656,-69.76170349121094,Dominican Republic
Cibao International Airport,19.406099319458008,-70.60469818115234,Dominican Republic
Coban Airport,15.469,-90.4067,Guatemala
La Aurora Airport,14.5833,-90.527496,Guatemala
Puerto Barrios Airport,15.7309,-88.583801,Guatemala
Rubelsanto Airport,15.992,-90.445297,Guatemala
Retalhuleu Airport,14.521431,-91.697001,Guatemala
San José Airport,13.9362,-90.8358,Guatemala
Mundo Maya International Airport,16.913799,-89.866402,Guatemala
Goloson International Airport,15.7425,-86.852997,Honduras
Ramón Villeda Morales International Airport,15.4526,-87.923599,Honduras
La Laguna Airport,16.4454,-85.906601,Honduras
Juan Manuel Gálvez International Airport,16.316799,-86.523003,Honduras
Palmerola International Airport / José Enrique Soto Cano Air Base,14.3824,-87.621201,Honduras
Tela Airport,15.7759,-87.4758,Honduras
Toncontín International Airport,14.0609,-87.217201,Honduras
Trujillo Airport,15.926599,-85.938573,Honduras
Ian Fleming International Airport,18.404079,-76.969754,Jamaica
Norman Manley International Airport,17.935699462890625,-76.7874984741211,Jamaica
Sangster International Airport,18.5037,-77.913399,Jamaica
Ken Jones Airport,18.1987991333,-76.53450012210001,Jamaica
Tinson Pen Airport,17.98859977722168,-76.82379913330078,Jamaica
General Juan N. Álvarez International Airport,16.757126,-99.753113,Mexico
Del Norte International Airport,25.865601,-100.237,Mexico
Jesús Terán Peredo International Airport,21.699589,-102.318372,Mexico
Bahías de Huatulco International Airport,15.774909,-96.260319,Mexico
General Mariano Matamoros International Airport,18.833922,-99.261818,Mexico
Ciudad del Carmen International Airport,18.65369987487793,-91.79900360107422,Mexico
Bachigualato Federal International Airport,24.76504,-107.475228,Mexico
Chetumal International Airport,18.504985,-88.328018,Mexico
Ciudad Obregón International Airport,27.39259910583496,-109.83300018310548,Mexico
Ingeniero Alberto Acuña Ongay International Airport,19.816799163800003,-90.5002975464,Mexico
Abraham González International Airport,31.63610076904297,-106.4290008544922,Mexico
General Roberto Fierro Villalobos International Airport,28.7029,-105.964996,Mexico
General Pedro Jose Mendez International Airport,23.7033004761,-98.9564971924,Mexico
Captain Rogelio Castillo National Airport,20.545998,-100.886539,Mexico
Cozumel International Airport,20.514922,-86.928538,Mexico
General Guadalupe Victoria International Airport,24.125468,-104.527938,Mexico
Amado Nervo National Airport,21.419833,-104.842472,Mexico
Guadalajara International Airport,20.523342,-103.310108,Mexico
General José María Yáñez International Airport,27.9689998626709,-110.9250030517578,Mexico
General Ignacio P. Garcia International Airport,29.093527,-111.049891,Mexico
Licenciado Miguel de la Madrid International Airport,19.277,-103.577002,Mexico
Plan De Guadalupe International Airport,25.544145,-100.930195,Mexico
General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,16.445961,-95.093708,Mexico
El Lencero Airport,19.475107,-96.797008,Mexico
Lázaro Cárdenas Airport,18.001672,-102.220316,Mexico
Valle del Fuerte International Airport,25.685447,-109.081055,Mexico
Del Bajío International Airport,20.992695,-101.480284,Mexico
Manuel Márquez de León International Airport,24.072701,-110.362,Mexico
Loreto International Airport,25.989200592041016,-111.3479995727539,Mexico
General Servando Canales International Airport,25.7698993683,-97.5252990723,Mexico
Manuel Crescencio Rejón International Airport,20.930485,-89.645462,Mexico
General Rodolfo Sánchez Taboada International Airport,32.630629,-115.242805,Mexico
General Francisco J. Mujica International Airport,19.849899,-101.025002,Mexico
Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704,Mexico
Monclova International Airport,26.9557,-101.470001,Mexico
Benito Juárez International Airport,19.435137,-99.071328,Mexico
Monterrey International Airport,25.778521,-100.106989,Mexico
General Rafael Buelna International Airport,23.161474,-106.264572,Mexico
Quetzalcóatl International Airport,27.443899,-99.570503,Mexico
Xoxocotlán International Airport,17.000814,-96.72197,Mexico
El Tajín National Airport,20.6026992798,-97.4608001709,Mexico
Hermanos Serdán International Airport,19.158465,-98.371582,Mexico
Piedras Negras International Airport,28.627873,-100.53524,Mexico
Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,Mexico
Puerto Vallarta International Airport,20.679913,-105.254391,Mexico
Puerto Escondido International Airport,15.876808,-97.0891,Mexico
Querétaro Intercontinental Airport,20.6173,-100.185997,Mexico
General Lucio Blanco International Airport,26.0089,-98.2285,Mexico
Los Cabos International Airport,23.151919,-109.720731,Mexico
Cabo San Lucas International Airport,22.948211,-109.938155,Mexico
General Felipe Ángeles International Airport,19.7357,-99.0257,Mexico
Ponciano Arriaga International Airport,22.254299163800003,-100.930999756,Mexico
Terán Air Base,16.739901,-93.173301,Mexico
Francisco Sarabia Tinoco International Airport,25.5683,-103.411003,Mexico
Angel Albino Corzo International Airport,16.5636005402,-93.0224990845,Mexico
General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,Mexico
Felipe Carrillo Puerto International Airport,20.172098,-87.660272,Mexico
General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323,Mexico
Adolfo López Mateos International Airport,19.3369,-99.56583,Mexico
Tapachula International Airport,14.794549,-92.369871,Mexico
Cancún International Airport,21.039444,-86.874304,Mexico
Carlos Rovirosa Pérez International Airport,17.997,-92.817398,Mexico
General Heriberto Jara International Airport,19.1459007263,-96.1873016357,Mexico
General Leobardo C. Ruiz International Airport,22.8971,-102.686996,Mexico
Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629,Mexico
Playa de Oro International Airport,19.1448,-104.558998,Mexico
Shine Bulagin Hural Air Base,45.9467,109.1233,Mongolia
Bluefields Airport,11.991,-83.774101,Nicaragua
Augusto C. Sandino (Managua) International Airport,12.14150047302246,-86.16819763183594,Nicaragua
Puerto Cabezas Airport,14.047200202941896,-83.38670349121094,Nicaragua
Bocas del Toro International Airport,9.34085,-82.250801,Panama
Alonso Valderrama Airport,7.98784,-80.409837,Panama
Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,Panama
Enrique Malek International Airport,8.391,-82.434998,Panama
Enrique Adolfo Jimenez Airport,9.35664,-79.867401,Panama
Marcos A. Gelabert International Airport,8.97334,-79.555603,Panama
Ruben Cantu Airport,8.085599899291992,-80.94529724121094,Panama
Tocumen International Airport,9.07136,-79.383499,Panama
Aerotortuguero Airport,10.42,-83.6095,Costa Rica
Buenos Aires Airport,9.163949,-83.330171,Costa Rica
Barra del Colorado Airport,10.7687,-83.585602,Costa Rica
Coto 47 Airport,8.60156,-82.968754,Costa Rica
Golfito Airport,8.65401,-83.182198,Costa Rica
Guapiles Airport,10.2172002792,-83.79699707030001,Costa Rica
Guanacaste Airport,10.5933,-85.544403,Costa Rica
Los Chiles Airport,11.0353,-84.7061,Costa Rica
Limon International Airport,9.95796012878418,-83.02200317382812,Costa Rica
Nosara Airport,9.97649002075,-85.65299987790002,Costa Rica
Juan Santamaría International Airport,9.99386,-84.208801,Costa Rica
Puerto Jimenez Airport,8.533329963684082,-83.30000305175781,Costa Rica
Palmar Sur Airport,8.95103,-83.468597,Costa Rica
Tobías Bolaños International Airport,9.95705,-84.139801,Costa Rica
Quepos Managua Airport,9.44316,-84.129799,Costa Rica
Upala Airport,10.8922,-85.016197,Costa Rica
Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,El Salvador
Ilopango International Airport,13.6995,-89.119904,El Salvador
Antoine-Simon International Airport,18.271099,-73.7883,Haiti
Cap Haitien International Airport,19.726734,-72.199576,Haiti
Jacmel Airport,18.2411,-72.518501,Haiti
Jérémie Airport,18.663099,-74.170303,Haiti
Toussaint Louverture International Airport,18.580023,-72.292596,Haiti
Port-de-Paix Airport,19.934045,-72.84801,Haiti
IAF Agalega,-10.372483,56.603537,Mauritius
Gustavo Rizo Airport,20.36529922485352,-74.5062026977539,Cuba
Carlos Manuel de Cespedes Airport,20.3964,-76.621399,Cuba
Máximo Gómez Airport,22.0271,-78.789597,Cuba
Jardines Del Rey Airport,22.4610004425,-78.32839965820001,Cuba
Jaime Gonzalez Airport,22.14999961853028,-80.41419982910156,Cuba
Vilo Acuña International Airport,21.6165008545,-81.5459976196,Cuba
Ignacio Agramonte International Airport,21.420299530029297,-77.84750366210938,Cuba
Antonio Maceo International Airport,19.96980094909668,-75.83540344238281,Cuba
Leeward Point Field,19.9065,-75.2071,Cuba
Mariana Grajales Airport,20.0853,-75.158302,Cuba
José Martí International Airport,22.989200592041016,-82.40910339355469,Cuba
Frank Pais International Airport,20.785600662231445,-76.31510162353516,Cuba
Kawama Airport,23.124001,-81.301598,Cuba
La Coloma Airport,22.3361,-83.641899,Cuba
Orestes Acosta Airport,20.65390014648437,-74.92220306396484,Cuba
Sierra Maestra International Airport,20.288605,-77.087545,Cuba
